"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.topic_1","Answer.topic_2","Answer.topic_3","Answer.topic_4","Approve","Reject"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","32Z9ZLUT1MBCUHXKVZ096215531HO1","A1H1TKK54YG94Q","Approved","Sun Apr 14 08:37:52 PDT 2019","Sun Apr 14 08:39:09 PDT 2019","Wed Apr 17 08:39:09 PDT 2019","2019-04-17 15:40:02 UTC","","","77","100% (1/1)","100% (1/1)","0% (0/0)","Nebraska Cornhuskers American Football","Liverpool Football Club","Football Manager (video game)","Boxing"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","32Z9ZLUT1MBCUHXKVZ0962156DLOHD","AW8JVJQNLTXND","Approved","Mon Apr 15 23:43:49 PDT 2019","Mon Apr 15 23:44:27 PDT 2019","Thu Apr 18 23:44:27 PDT 2019","2019-04-19 06:45:03 UTC","","","38","100% (1/1)","100% (1/1)","0% (0/0)","genealogy","Programs at the local community college/registering and advising","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","32Z9ZLUT1MBCUHXKVZ0962158I9OHD","A7U4579JQ9TW2","Approved","Thu Apr 25 21:10:33 PDT 2019","Thu Apr 25 21:11:36 PDT 2019","Sun Apr 28 21:11:36 PDT 2019","2019-04-29 04:12:05 UTC","","","63","100% (1/1)","100% (1/1)","100% (1/1)","Basketball","Consumer electronics","American Politics","Global Politics"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","333U7HK6IA6HHQ1LTQPE7L5LE59JDY","A2NG41DJEGWKX8","Approved","Fri Apr 12 14:17:40 PDT 2019","Fri Apr 12 14:19:22 PDT 2019","Mon Apr 15 14:19:22 PDT 2019","2019-04-15 21:20:03 UTC","","","102","100% (1/1)","100% (1/1)","0% (0/0)","American History","Information Technology","Weightlifting","Mixed Martial Arts"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","336KAV9KYRJK95Y4I160LPT5VAV2YP","ASC9DUCC64M3P","Approved","Tue Apr 16 17:26:30 PDT 2019","Tue Apr 16 17:27:08 PDT 2019","Fri Apr 19 17:27:08 PDT 2019","2019-04-20 00:28:02 UTC","","","38","100% (1/1)","100% (1/1)","0% (0/0)","The Beatles","Early childhood education","Pop culture",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","336KAV9KYRJK95Y4I160LPT5VMC2YU","A1NAVIUH6PM9UN","Approved","Thu Apr 18 10:19:26 PDT 2019","Thu Apr 18 10:22:00 PDT 2019","Sun Apr 21 10:22:00 PDT 2019","2019-04-21 17:22:02 UTC","","","154","100% (1/1)","100% (1/1)","0% (0/0)","Movies","Art History","Golf","Computer Networking"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","337RC3OW06T96XP7NW1LTMOKI47VL6","A2JQHU5Z78LXYS","Approved","Fri Apr 12 19:44:15 PDT 2019","Fri Apr 12 19:45:23 PDT 2019","Mon Apr 15 19:45:23 PDT 2019","2019-04-16 02:46:04 UTC","","","68","100% (1/1)","100% (1/1)","0% (0/0)","Sci-fi movies","Piano sheet music/Classical music composers","Baking & Pastry","Google Pixel Phones"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","337RC3OW06T96XP7NW1LTMOKJWLVL5","A1ULMH4RTTFOIV","Approved","Wed Apr 17 07:06:51 PDT 2019","Wed Apr 17 07:08:22 PDT 2019","Sat Apr 20 07:08:22 PDT 2019","2019-04-20 14:09:03 UTC","","","91","100% (1/1)","100% (1/1)","0% (0/0)","Video Games","Computer hardware","Military weapons","Cryptocurrency Mining"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33CID57105KPUONO3MVFARW1SAH3L1","A3VSIFFGPMV5KM","Approved","Tue Apr 16 21:01:38 PDT 2019","Tue Apr 16 21:03:24 PDT 2019","Fri Apr 19 21:03:24 PDT 2019","2019-04-20 04:04:02 UTC","","","106","100% (1/1)","100% (1/1)","0% (0/0)","English Literature","Soccer","cooking","cosmetics"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33CID57105KPUONO3MVFARW1TPGL3D","A9OU7Y9RJ120Q","Approved","Tue Apr 23 17:04:45 PDT 2019","Tue Apr 23 17:05:04 PDT 2019","Fri Apr 26 17:05:04 PDT 2019","2019-04-27 00:05:06 UTC","","","19","100% (1/1)","100% (1/1)","100% (1/1)","Knitting","Running","Baseball","Keto"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33CUSNVVNO3GGE9BLEH7W3I6N7C88Z","A2DK91OGZLWQ62","Approved","Fri Apr 12 23:28:26 PDT 2019","Fri Apr 12 23:29:17 PDT 2019","Mon Apr 15 23:29:17 PDT 2019","2019-04-16 06:30:02 UTC","","","51","100% (1/1)","100% (1/1)","0% (0/0)","Music technology","Music theory","Baseball","Python (language)"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33FOTY3KENC0HHF335OXJFRH21P1CX","A21QQHAAS9PZ1R","Approved","Mon Apr 29 05:23:49 PDT 2019","Mon Apr 29 05:24:42 PDT 2019","Thu May 02 05:24:42 PDT 2019","Tue Apr 30 22:53:06 PDT 2019","","","53","100% (1/1)","100% (1/1)","100% (1/1)","Rock & Roll","Major League Baseball","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33FOTY3KENC0HHF335OXJFRH2GEC1R","A4QT0RLAV8ZFW","Approved","Thu Apr 25 22:41:26 PDT 2019","Thu Apr 25 22:42:20 PDT 2019","Sun Apr 28 22:42:20 PDT 2019","2019-04-29 05:43:05 UTC","","","54","100% (1/1)","100% (1/1)","100% (1/1)","Makeup","Fortnight","Ethical Hacking",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33FOTY3KENC0HHF335OXJFRHZ2DC1V","A9WM3T6TNY00I","Approved","Sun Apr 14 15:28:09 PDT 2019","Sun Apr 14 15:28:40 PDT 2019","Wed Apr 17 15:28:40 PDT 2019","2019-04-17 22:29:04 UTC","","","31","100% (1/1)","100% (1/1)","0% (0/0)","Video games","Books","Movies","Philosophy"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33IZTU6J82SOEZPS7KZ4TTZ0Q55SXU","ACDWBEBOTM2JW","Approved","Fri Apr 12 12:48:07 PDT 2019","Fri Apr 12 12:49:12 PDT 2019","Mon Apr 15 12:49:12 PDT 2019","2019-04-15 19:50:02 UTC","","","65","100% (1/1)","100% (1/1)","0% (0/0)","Disco era music","Urban planning principles","Newborn care","Major league baseball"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33JKGHPFYDLG4AYJLHG9JI9WZALMNJ","ADJNEKYVF2F8Q","Approved","Sun Apr 28 08:17:27 PDT 2019","Sun Apr 28 08:19:18 PDT 2019","Wed May 01 08:19:18 PDT 2019","Tue Apr 30 22:53:06 PDT 2019","","","111","100% (1/1)","100% (1/1)","100% (1/1)","crossword puzzles","Jigsaw Puzzles","Genealogy (looking for people)",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33L7PJKHCHPZEY1ZOCS2NZET4D9T8A","A2MWBFGSAZMBUR","Approved","Fri Apr 26 14:16:10 PDT 2019","Fri Apr 26 14:17:23 PDT 2019","Mon Apr 29 14:17:23 PDT 2019","2019-04-29 21:18:05 UTC","","","73","100% (1/1)","100% (1/1)","100% (1/1)","Environment","Gardening","Cooking",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33LK57MYLUWDJUP782NPQEFBZ2USZD","A2LBDC03DS49QN","Approved","Wed Apr 17 09:47:57 PDT 2019","Wed Apr 17 09:48:42 PDT 2019","Sat Apr 20 09:48:42 PDT 2019","2019-04-20 16:49:04 UTC","","","45","100% (1/1)","100% (1/1)","0% (0/0)","video games","animals","art","computers"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33LK57MYLUWDJUP782NPQEFBZISZSE","A11Q49IR0O3DQ4","Approved","Fri Apr 19 06:56:52 PDT 2019","Fri Apr 19 06:57:27 PDT 2019","Mon Apr 22 06:57:27 PDT 2019","2019-04-22 13:58:02 UTC","","","35","100% (1/1)","100% (1/1)","0% (0/0)","Parenting young kids","Breastfeeding","Cake decorating","Owning dogs"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33OOO72IVIC1Q1RC5O87PLACRJTTC6","AXTFSJDN2YLO5","Approved","Sun Apr 14 09:46:59 PDT 2019","Sun Apr 14 09:48:39 PDT 2019","Wed Apr 17 09:48:39 PDT 2019","2019-04-17 16:49:06 UTC","","","100","100% (1/1)","100% (1/1)","0% (0/0)","Collecting wringer washers","Collecting Pfaltzgraff dishes","Repairing vintage mobile homes","Repairing rvs"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33OOO72IVIC1Q1RC5O87PLACU7CCTN","A1PYK3QS7O93XA","Approved","Fri Apr 26 20:17:12 PDT 2019","Fri Apr 26 20:17:53 PDT 2019","Mon Apr 29 20:17:53 PDT 2019","","","","41","100% (1/1)","100% (1/1)","100% (1/1)","PC Gaming","Television","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33OOO72IVIC1Q1RC5O87PLACVP4TCX","A1ERRR5M6W2J98","Approved","Mon Apr 29 19:57:36 PDT 2019","Mon Apr 29 19:58:15 PDT 2019","Thu May 02 19:58:15 PDT 2019","Tue Apr 30 22:53:06 PDT 2019","","","39","100% (1/1)","100% (1/1)","100% (1/1)","Computer tech.","Video Games","Entrepreneurship","Cats"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33PPUNGG39W1IFPUTDNK04AFD29RZQ","A2VP9PKCJEEQS6","Approved","Wed Apr 17 13:50:27 PDT 2019","Wed Apr 17 13:51:29 PDT 2019","Sat Apr 20 13:51:29 PDT 2019","2019-04-20 20:52:02 UTC","","","62","100% (1/1)","100% (1/1)","0% (0/0)","American History","cooking","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33SA9F9TRYL8FGFKWKJD2THEGRRWEZ","AFCRGIM00ZP6W","Approved","Sun Apr 14 19:58:49 PDT 2019","Sun Apr 14 19:59:23 PDT 2019","Wed Apr 17 19:59:23 PDT 2019","2019-04-18 03:00:04 UTC","","","34","100% (1/1)","100% (1/1)","0% (0/0)","Crochet","Marketing","Hair Braiding","Writing"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33SA9F9TRYL8FGFKWKJD2THEJCJEWI","AW4TFXHZTDVI5","Approved","Fri Apr 26 17:20:30 PDT 2019","Fri Apr 26 17:21:22 PDT 2019","Mon Apr 29 17:21:22 PDT 2019","2019-04-30 00:22:05 UTC","","","52","100% (1/1)","100% (1/1)","100% (1/1)","electric cars","Christian employment","autism","parenting special needs children"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","33TIN5LC051V9PJ33ALFVC1J0Y79YP","A3M7RHHM7XV2ZE","Approved","Sun Apr 14 01:13:35 PDT 2019","Sun Apr 14 01:22:55 PDT 2019","Wed Apr 17 01:22:55 PDT 2019","2019-04-17 08:23:08 UTC","","","560","100% (1/1)","100% (1/1)","0% (0/0)","American football is strongly sports","I mean American politics is mentional politics.It,s low is very well","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","34BBWHLWHB2KVLH6S394N8F6CO5IWD","A1RCJ8VTBT0627","Approved","Mon Apr 29 19:49:05 PDT 2019","Mon Apr 29 19:52:25 PDT 2019","Thu May 02 19:52:25 PDT 2019","Tue Apr 30 22:53:06 PDT 2019","","","200","100% (1/1)","100% (1/1)","100% (1/1)","Climate Change factors","Sociological concepts (race and education)","Handball",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","34MAJL3QP5ETWGG3XUWYOAUQ88T34L","A2D3SAYM7VNTZ7","Approved","Mon Apr 29 06:17:02 PDT 2019","Mon Apr 29 06:18:28 PDT 2019","Thu May 02 06:18:28 PDT 2019","Tue Apr 30 22:53:06 PDT 2019","","","86","100% (1/1)","100% (1/1)","100% (1/1)","Macro economics","Micro economics","Swimming","Statistics"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","34MAJL3QP5ETWGG3XUWYOAUQ8MB34V","A3DLGWPL8GVC5D","Approved","Thu Apr 25 18:05:18 PDT 2019","Thu Apr 25 18:06:01 PDT 2019","Sun Apr 28 18:06:01 PDT 2019","2019-04-29 01:06:05 UTC","","","43","100% (1/1)","100% (1/1)","100% (1/1)","Video Games","American History","Foreign Politics","Social Media"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","34PGFRQONP2GQW1CALU4Z9U6M63JW2","A1H84L6PZXABA1","Approved","Mon Apr 15 19:59:14 PDT 2019","Mon Apr 15 20:00:18 PDT 2019","Thu Apr 18 20:00:18 PDT 2019","2019-04-19 03:01:02 UTC","","","64","100% (1/1)","100% (1/1)","0% (0/0)","Orthopaedics","Medicine","Grammar","Harry Potter"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","34T446B1C150ASUL7MKX5A87VYI0C4","A1S88VQY8G8CNC","Approved","Thu Apr 18 04:20:23 PDT 2019","Thu Apr 18 04:23:11 PDT 2019","Sun Apr 21 04:23:11 PDT 2019","2019-04-21 11:24:02 UTC","","","168","100% (1/1)","100% (1/1)","0% (0/0)","music from the 1960s, 1970s, and 1980s","managing fantasy baseball teams","New York Rangers history, especially since the mid 1960s",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","34YB12FSQZFAUIHXYD3ETY0ZVRWMGR","AHTWQSOY6HTJI","Approved","Fri Apr 12 13:16:08 PDT 2019","Fri Apr 12 13:17:27 PDT 2019","Mon Apr 15 13:17:27 PDT 2019","2019-04-15 20:18:02 UTC","","","79","100% (1/1)","100% (1/1)","0% (0/0)","Buffalo Bills football","World War 2 History","Homebrewing beer","Jazz music"
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","34YB12FSQZFAUIHXYD3ETY0ZWNOGM6","A1WMU6X19EHA1H","Approved","Wed Apr 17 10:34:19 PDT 2019","Wed Apr 17 10:37:25 PDT 2019","Sat Apr 20 10:37:25 PDT 2019","2019-04-20 17:38:02 UTC","","","186","100% (1/1)","100% (1/1)","0% (0/0)","CLIMATE CHANGE","TECHNOLOGY","AMERICAN POLITICS",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","34Z02EIMIT4HW9WWT8FNUK8BMZ50T7","A1J31QJ22NT9AR","Approved","Mon Apr 29 15:47:18 PDT 2019","Mon Apr 29 15:48:37 PDT 2019","Thu May 02 15:48:37 PDT 2019","Tue Apr 30 22:53:06 PDT 2019","","","79","100% (1/1)","100% (1/1)","100% (1/1)","Jewdaism","American Literature","",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","351SEKWQS187IY76WN26NDX2J7ADMJ","A2YCR4FHNPULZZ","Approved","Thu Apr 18 19:38:13 PDT 2019","Thu Apr 18 19:39:26 PDT 2019","Sun Apr 21 19:39:26 PDT 2019","2019-04-22 02:40:02 UTC","","","73","100% (1/1)","100% (1/1)","0% (0/0)","English vocabulary","Taylor swift","American horror story seasons trivia",""
"3H6W48L9F4GAQN6GFWUM8LKVNO1WPM","3PCDMC3F65SCD7JJHVLDY7J0H612X3","List Topics you are Knowledgeable About","List the top 4 topics that you are familiar with","knowledge, topics, survey","$0.01","Fri Apr 12 12:44:10 PDT 2019","500","BatchId:3605249;OriginalHitTemplateId:928390855;","3600","259200","Tue Apr 30 12:01:56 PDT 2019","","","352YTHGROW48QON2CFL0S4V0O3B4H6","AXTVX0Y7CYNQ3","Approved","Fri Apr 12 20:51:13 PDT 2019","Fri Apr 12 20:56:30 PDT 2019","Mon Apr 15 20:56:30 PDT 2019","2019-04-16 03:57:04 UTC","","","317","100% (1/1)","100% (1/1)","0% (0/0)","American Cartoons","Digital Photography","History of the Internet","90's American Pop Culture"
